Step  256 | norm: 0.9417 | lr: 0.000154 | loss: 5.6545 | dt: 230.96
Step  257 | norm: 1.0140 | lr: 0.000155 | loss: 5.5438 | dt: 232.65
Step  258 | norm: 1.1245 | lr: 0.000155 | loss: 5.6973 | dt: 233.04
Step  259 | norm: 1.0450 | lr: 0.000156 | loss: 5.9488 | dt: 230.29
Step  260 | norm: 0.9848 | lr: 0.000157 | loss: 5.6622 | dt: 234.62
Step  261 | norm: 1.5096 | lr: 0.000157 | loss: 5.7142 | dt: 233.35
Step  262 | norm: 0.9935 | lr: 0.000158 | loss: 5.8059 | dt: 230.93
Step  263 | norm: 1.1373 | lr: 0.000158 | loss: 5.5141 | dt: 234.92
Step  264 | norm: 1.0358 | lr: 0.000159 | loss: 5.6823 | dt: 232.62
Step  265 | norm: 1.5319 | lr: 0.000160 | loss: 5.6185 | dt: 230.58
Step  266 | norm: 1.2126 | lr: 0.000160 | loss: 5.6097 | dt: 234.58
Step  267 | norm: 0.9657 | lr: 0.000161 | loss: 5.5716 | dt: 231.35
Step  268 | norm: 1.2669 | lr: 0.000161 | loss: 5.7631 | dt: 234.59
Step  269 | norm: 1.2570 | lr: 0.000162 | loss: 5.6546 | dt: 237.00
Step  270 | norm: 1.1408 | lr: 0.000163 | loss: 5.4309 | dt: 231.91
Step  271 | norm: 0.9385 | lr: 0.000163 | loss: 5.5960 | dt: 231.70
Step  272 | norm: 1.0257 | lr: 0.000164 | loss: 5.6659 | dt: 233.89
Step  273 | norm: 1.0851 | lr: 0.000164 | loss: 5.5909 | dt: 229.02
Step  274 | norm: 1.2908 | lr: 0.000165 | loss: 5.4860 | dt: 233.43
Step  275 | norm: 1.1554 | lr: 0.000166 | loss: 5.5802 | dt: 234.18
Step  276 | norm: 1.3143 | lr: 0.000166 | loss: 5.5847 | dt: 230.24
Step  277 | norm: 1.3475 | lr: 0.000167 | loss: 5.5246 | dt: 236.22
Step  278 | norm: 1.1647 | lr: 0.000167 | loss: 5.6138 | dt: 233.57
Step  279 | norm: 1.1363 | lr: 0.000168 | loss: 5.4030 | dt: 231.52
Step  280 | norm: 1.1588 | lr: 0.000169 | loss: 5.3828 | dt: 234.33
Step  281 | norm: 1.1690 | lr: 0.000169 | loss: 5.4215 | dt: 232.70
Step  282 | norm: 1.1258 | lr: 0.000170 | loss: 5.5447 | dt: 231.03
Step  283 | norm: 1.0242 | lr: 0.000170 | loss: 5.4161 | dt: 234.99
Step  284 | norm: 1.0577 | lr: 0.000171 | loss: 5.5066 | dt: 234.00
Step  285 | norm: 1.2076 | lr: 0.000172 | loss: 5.5569 | dt: 232.17
Step  286 | norm: 1.2381 | lr: 0.000172 | loss: 5.5403 | dt: 235.00
